matchid,team_home,team_home_id,score_home,team_away,team_away_id,score_away,mu_coach_player_all_t1,mu_coach_player_all_t2,mu_coach_player_suc_t1,mu_coach_player_suc_t2,mu_rel_all_t1,mu_rel_all_t2,mu_rel_suc_t1,mu_rel_suc_t2,seasonyear,mean_goals_t1_bin_5,mean_assists_t1_bin_5,mean_goals_t2_bin_5,mean_assists_t2_bin_5,mean_goals_t1_bin_3,mean_assists_t1_bin_3,mean_goals_t2_bin_3,mean_assists_t2_bin_3,mean_goals_t1_bin_1,mean_assists_t1_bin_1,mean_goals_t2_bin_1,mean_assists_t2_bin_1
2231558,bayer-04-leverkusen,15,3,eintracht-frankfurt,24,1,2.3888888,0,1.6111112,0,18.633987,6.2614379,8.6209154,1.8431373,2012,1.1413856,.83706474,1.33933,.84466249,1.1556818,.92445391,1.4669882,1.0967592,1.1,.97222221,2.2638888,1.6666666
2231559,vfl-wolfsburg,82,2,vfb-stuttgart,79,0,0,26,0,11.888889,12.235294,17.875816,4.647059,7.8496733,2012,1.2161849,.8896817,1.2924453,.94780296,1.2001435,.94152558,1.4041109,.94380111,1.8103175,1.2074074,1.949074,1.3564814
2231560,borussia-dortmund,16,3,1-fc-nurnberg,4,0,70.722221,0,44.333332,0,28.124184,13.183006,18.418301,4.8823528,2012,1.3780078,.98243523,1.1229551,.5652734,1.1954341,1.1117284,1.1417067,.56801146,1.5148149,1.3222222,1.0009259,.87037039
2231561,vfb-stuttgart,79,0,fc-bayern-munchen,27,2,25.888889,22.444445,11.666667,14.722222,17.48366,23.568628,7.7450981,14.444445,2012,1.2512386,.91820961,1.8231834,1.4743829,1.3427793,.85529101,1.9803389,1.6432159,1.3287038,.93518519,2.0287037,1.6935185
2231562,tsg-1899-hoffenheim,533,0,borussia-monchengladbach,18,0,0,21.222221,0,10.388889,6.8300653,18.751635,2.4444444,8.1111107,2012,1.3699956,1.1675439,1.1024863,.75206733,1.4341673,1.1212522,.93334872,.8350088,1.8637567,1.4074074,1.1398149,1.1574074
2231563,1-fsv-mainz-05,39,0,sc-freiburg,60,0,31.055555,9.7222223,11.222222,4.1111112,11.934641,8.6078434,4.0849671,3.1241829,2012,.98931736,.66210592,1.1466346,.65702617,.98600692,.85941869,1.1289302,.7337963,1.0185186,1.1296296,1.3388889,1.2925926
2231564,hannover-96,42,2,vfl-wolfsburg,82,1,31,0,13.333333,0,12.562092,11.313725,5.0980392,4.3202615,2012,1.2003148,.74849927,1.2452854,.86091185,1.146811,.75701058,1.2512898,.91004413,1.3339947,.78703701,1.8519841,1.1703703
2231565,borussia-monchengladbach,18,2,fortuna-dusseldorf,38,1,23.277779,.27777779,11.277778,.055555556,18.333334,.065359481,7.7843137,.013071896,2012,1.1341361,.72984511,.88529372,.59238172,.96617699,.79565698,.73542607,.54223382,1.1675926,1.0648148,.68611109,.62962961
2231566,sv-werder-bremen,86,0,borussia-dortmund,16,5,33.333332,70.722221,13.833333,44.333332,6.1830068,27.444445,2.3202615,17.59477,2012,1.2162884,.84927583,1.3780078,.98243523,1.2190375,.93227512,1.1954341,1.1117284,1.0053221,.88627452,1.5148149,1.3222222
2231567,fortuna-dusseldorf,38,2,fc-augsburg,167,3,.27777779,0,.055555556,0,.065359481,4.4901962,.013071896,1.0980393,2012,1.1194208,.60199708,1.1264569,.58066058,.94309801,.54501164,1.0592632,.64675927,.72314817,.6574074,.6785714,.56084657
2231568,1-fc-nurnberg,4,1,hamburger-sv,41,1,0,14.444445,0,3.4444444,11.777778,11.261438,4.2810459,2.8104575,2012,1.1183254,.56022286,1.4306179,.74219072,1.1370771,.56801146,1.2293839,.72063494,.98240739,.87037039,1.5703703,.73055553
2231569,sc-freiburg,60,0,bayer-04-leverkusen,15,0,10.444445,2.3888888,4.3333335,1.6111112,8.7058821,18.633987,3.2679739,8.6209154,2012,1.253947,.61403674,1.1274966,.72992194,1.2472656,.73776454,1.077904,.76334286,1.4222223,1.2555555,.98888886,.83333331
2231570,fc-augsburg,167,0,fc-schalke-04,33,0,0,.16666667,0,.11111111,3.6862745,13.026144,.88235295,6.7320261,2012,1.1783087,.58991981,1.4392685,1.1737947,1.0814855,.65370369,1.3799288,1.1673832,.71560848,.56084657,1.4439815,1.294709
2231571,hamburger-sv,41,3,sv-werder-bremen,86,2,14.388889,26.944445,3.4444444,10.055555,12.169934,5.1764708,3.1895425,1.7908497,2012,1.4371538,.74219072,1.2236681,.81114948,1.2355567,.72063494,1.1758752,.85449737,1.5888889,.73055553,1.0347339,.76862746
2231572,fc-schalke-04,33,1,spvgg-greuther-furth,65,2,0,.83333331,0,.5,11.581699,0,5.7647057,0,2012,1.3893998,1.1255143,1.3884645,1.0203913,1.329576,1.0849918,1.5628618,1.2397399,1.3736111,1.2993386,2.1803923,1.5294118
2231573,bayer-04-leverkusen,15,1,sv-werder-bremen,86,0,2.3333333,34.444443,1.5555556,14.388889,18.169935,7.4901962,8.6013069,2.8300653,2012,1.1405685,.75910026,1.1299857,.68142802,1.0905303,.79420704,1.1449965,.72956347,.99814814,.9074074,1.1621848,.90588236
2231574,1-fc-nurnberg,4,0,spvgg-greuther-furth,65,1,0,0,0,0,9.5620918,0,3.490196,0,2012,1.15728,.58748585,1.613254,.87100416,1.1609228,.58212084,1.7690243,.99089634,1.075,.92592591,2.7470589,1.8823529
2231575,hamburger-sv,41,2,fortuna-dusseldorf,38,1,14.388889,0,3.5555556,0,11.366014,.065359481,3.1111112,.013071896,2012,.99573326,.52540779,.99420029,.6755963,.96794009,.49444443,.90162975,.70192599,1.3898149,.51481479,.85277778,.74074072
2231576,fc-bayern-munchen,27,1,sc-freiburg,60,0,16,11.294118,11.055555,4.647059,12.222222,11.632353,7.9346404,4.1617646,2012,1.7419574,1.1291183,1.3076519,.62859476,1.9098585,1.2217793,1.3038274,.62850142,2.7601852,1.6935185,1.5941176,1.2607843
2231577,fc-schalke-04,33,2,fortuna-dusseldorf,38,1,0,.27777779,0,.055555556,7.8823528,.065359481,3.6928105,.013071896,2012,1.6250365,1.209058,1.178334,.60584325,1.5813397,1.196103,1.0542091,.54517996,1.6143519,1.3919312,.88148147,.6574074
2231578,fortuna-dusseldorf,38,2,sv-werder-bremen,86,2,0,18.333334,0,6.3888888,.065359481,2.1503267,.013071896,.66013074,2012,1.122062,.68951571,1.4527609,.94805002,1.0812594,.71904159,1.6111425,1.0767857,.89999998,.71296299,1.1817927,.92156863
2231579,fc-bayern-munchen,27,6,sv-werder-bremen,86,1,17.944445,25.166666,12.388889,10.055555,17.993464,4.1372547,11.477124,1.4444444,2012,1.9395695,1.3959838,1.2769704,.87519264,2.1399372,1.6532468,1.268131,.93227512,2.9407408,2.199074,1.1033614,.82745099
2231580,borussia-monchengladbach,18,1,fc-augsburg,167,0,18.555555,0,9.0555553,0,14.431373,5.3202615,5.973856,1.3071896,2012,1.5701276,.75762284,1.2549263,.55463672,1.4151882,.83544803,1.1483686,.55249518,2.125,1.1957672,.59523809,.32936507
2231581,sv-werder-bremen,86,0,vfl-wolfsburg,82,3,36.5,0,14.888889,0,7.6797385,8.7908497,2.856209,3.1176472,2012,1.058385,.79043216,1.2237899,.86409318,1.1022199,.81898147,1.2207851,.92001563,.99551821,.80392158,1.8908731,1.2490741
2231582,vfb-stuttgart,79,2,sc-freiburg,60,1,20,10.5,9.1111107,4.3888888,12.836601,10,5.6797385,3.5686274,2012,1.0928663,.85553777,1.0929762,.60226423,1.2045711,.84193522,1.0890645,.67768961,1.2260582,.88333333,1.3944445,1.1444445
2231583,bayer-04-leverkusen,15,5,tsg-1899-hoffenheim,533,0,2.1176472,0,1.4117647,0,18.911764,4.9019608,8.9705887,1.6470588,2012,1.1833158,.71099305,1.3058593,.8487739,1.1359626,.76249373,1.2820808,.77365923,1.0470588,.86274511,1.7657408,1.0796297
2231584,vfb-stuttgart,79,1,1-fc-nurnberg,4,1,23.722221,0,10.888889,0,15.882353,8.6274509,6.9215684,3.2156863,2012,1.0486743,.73516738,1.1131442,.59705317,1.2122872,.7666266,1.1019611,.59402555,1.2816137,.63333333,.96322751,.81481481
2231585,hannover-96,42,1,fc-bayern-munchen,27,6,46.388889,20.277779,20.444445,14,27.026144,23.20915,11.150327,14.745098,2012,1.318741,.89851433,1.7479446,1.1605499,1.3638124,1.0467923,1.9290785,1.3963023,1.0608466,.94444442,2.5796297,1.6796297
2231586,borussia-monchengladbach,18,1,borussia-dortmund,16,1,20.333334,67.222221,9.7777777,41.555557,13.150327,29.333334,5.7320261,18.679739,2012,1.3303078,.44726932,1.1669407,.70782328,1.2931972,.48137125,1.0277443,.83472222,1.8944445,.48148149,1.1284313,1.027451
2231587,spvgg-greuther-furth,65,1,borussia-dortmund,16,6,0,77.666664,0,48.333332,0,37.490196,0,24.313726,2012,1.479418,.94608265,1.3351345,.82819438,1.6121615,1.0778584,1.0235064,.87484568,2.5215685,2.2745099,.94074076,.90555555
2231588,1-fc-nurnberg,4,1,sc-freiburg,60,1,0,11.666667,0,4.7777777,7.993464,14.006536,3.0196078,4.9215684,2012,1.0713012,.583529,1.1862867,.631473,1.034104,.56360227,1.2345672,.6852954,1.0048941,.81481481,1.5240741,1.2
2231589,vfl-wolfsburg,82,2,tsg-1899-hoffenheim,533,2,0,0,0,0,12.882353,5.4901962,4.8431373,1.8823529,2012,1.3817002,.84485781,1.1021557,.91608995,1.2411555,.79964525,1.0709696,.84001726,1.9603175,1.0638889,1.3824074,1.1629629
2231590,fc-augsburg,167,2,eintracht-frankfurt,24,0,0,0,0,0,5,4.359477,1.2026144,1.2287582,2012,1.2558035,.56153578,1.4243727,.69907844,1.1463845,.54702383,1.6726592,1.0257716,.58597887,.32936507,2.1731482,1.4722222
2231591,hamburger-sv,41,1,spvgg-greuther-furth,65,1,13.333333,0,3.1111112,0,11.196078,0,2.7843137,0,2012,1.4310106,.69926143,1.2203395,1.0192624,1.2235197,.66369045,1.3398226,1.1128724,1.6074075,.72777778,1.5058824,1.4705882
2231592,1-fsv-mainz-05,39,1,hamburger-sv,41,2,33.722221,14.722222,12.166667,3.6111112,14.071896,12.437908,4.7973857,3.3464053,2012,.90137029,.58302146,1.1373999,.5430004,.89969569,.74077803,.97587657,.48055556,.83531743,.76851851,1.3898149,.45925927
2231593,borussia-dortmund,16,2,1-fsv-mainz-05,39,0,69.277779,30.166666,42.777779,11.611111,29.967319,10.320261,18.888889,3.7908497,2012,1.5466034,.95719272,.81916815,.52995366,1.3232118,1.0804012,.76864707,.68085927,1.4962963,1.225,.6177249,.6574074
2231594,sc-freiburg,60,3,hannover-96,42,1,10.722222,42.5,4.5,18.722221,10.039216,22.575163,3.7124183,9.2875814,2012,1.2009794,.6078198,1.2680339,.82098907,1.1847435,.67074513,1.3522383,1.0294312,1.4407407,1.1166667,1.0608466,.94444442
2231595,sv-werder-bremen,86,0,fc-augsburg,167,1,22.333334,0,8.833333,0,3.6928105,4.993464,1.1503268,1.1764706,2012,1.2587923,.86076957,1.3202184,.54566276,1.2459089,.90449733,1.3615781,.60686028,1.0053221,.76862746,.87301588,.46825397
2231596,borussia-monchengladbach,18,1,sv-werder-bremen,86,1,23.055555,38.777779,11.166667,16.166666,16.941177,6.6928105,7.3725491,2.4313726,2012,1.116775,.70021546,1.205333,.88238263,.97212934,.78772044,1.2223258,.96977514,1.1861111,1.0648148,.91708684,.92156863
2231597,fortuna-dusseldorf,38,1,1-fsv-mainz-05,39,1,.27777779,31.444445,.055555556,11.277778,.22222222,12.418301,.052287582,4.2875819,2012,.92803997,.50663942,.98824114,.63177574,.94695735,.52455014,1.017172,.80669177,.79607844,.58823532,1.1362433,1.087963
2231598,fc-schalke-04,33,2,borussia-dortmund,16,1,0,73.777779,0,45.833332,8.4771242,35.333332,4.1568627,22.732027,2012,1.6733503,1.3199587,1.516616,.95550925,1.6227859,1.2933252,1.2880267,1.0804012,1.6328703,1.5215608,1.4824075,1.2527778
2231599,fc-bayern-munchen,27,3,fortuna-dusseldorf,38,2,21.333334,.27777779,14,.055555556,24.091503,.065359481,14.699347,.013071896,2012,1.8318254,1.3986748,.93000072,.58016884,1.9999799,1.6053511,.89927465,.57412994,2.7675927,2.124074,.83529413,.66666669
2231600,vfl-wolfsburg,82,3,borussia-monchengladbach,18,1,0,20.555555,0,10,10.326797,18.013071,4.0915031,7.7712417,2012,1.3326887,.86869806,1.5217458,.71374822,1.3715788,.99337745,1.3629006,.77272928,1.9630952,1.1935185,2.0972223,1.037037
2231601,sc-freiburg,60,0,eintracht-frankfurt,24,0,10.888889,.33333334,4.4444447,.16666667,10.647058,6.1503267,3.8039215,1.7908497,2012,1.2841703,.58350325,1.1115521,.68169957,1.2833887,.70011026,1.2127424,.88776457,1.45,.98703706,1.7916666,1.4166666
2231602,fc-augsburg,167,2,tsg-1899-hoffenheim,533,1,0,0,0,0,6.8562093,2.7712419,1.6078432,.97385621,2012,1.1031129,.51728374,.99287796,.66684622,1.06343,.55192202,1.0816541,.75677407,.79894179,.38492063,1.5813493,1.2314814
2231603,fortuna-dusseldorf,38,1,borussia-dortmund,16,2,.27777779,68.611115,.055555556,42.055557,.065359481,19.771242,.013071896,12.372549,2012,1.0076991,.59445798,1.5027717,.8971433,.93239576,.54454869,1.3445642,1.0044754,.77777779,.6111111,1.9101852,1.6944444
2231604,fc-schalke-04,33,4,hamburger-sv,41,1,0,15.111111,0,3.7777777,6.346405,10.183006,3.1568627,2.8039215,2012,1.7261499,1.2455306,1.1026096,.5669542,1.6240205,1.1282017,.98949075,.56073231,1.6745371,1.4150794,1.3898149,.43611112
2231605,hannover-96,42,5,hamburger-sv,41,1,35.666668,13.333333,15.444445,3.2222223,19.013071,11.163399,7.8562093,3.0392158,2012,1.2891579,.83275855,1.514344,.73127198,1.2906603,.91970897,1.2587049,.68055558,.92195767,.68518519,1.5796297,.72777778
2231606,1-fsv-mainz-05,39,1,vfl-wolfsburg,82,1,30.166666,0,11.111111,0,13.607843,17.124184,4.8692808,6.7908497,2012,.79892486,.62025148,1.2909868,.90575314,.77870804,.7934134,1.2655755,.89615524,.73346561,.8611111,1.9492064,1.2537037
2231607,vfb-stuttgart,79,0,hamburger-sv,41,1,26.277779,13.444445,12.166667,3.1111112,19.640522,10.019608,8.7777777,2.5294118,2012,1.0736743,.85368592,1.3236874,.65781522,1.1925341,.84193522,1.1573581,.62341267,1.1982805,.88333333,1.5981481,.72777778
2231608,spvgg-greuther-furth,65,0,bayer-04-leverkusen,15,0,0,2.6666667,0,1.7777778,0,23.660131,0,11.084968,2012,1.3035685,1.024183,1.1565971,.760423,1.3899393,1.0653595,1.0812711,.78186136,2.1284313,1.6764706,.94259262,.91666669
2231609,borussia-dortmund,16,3,hannover-96,42,1,71.611115,40.388889,44.722221,17.611111,31.725491,20.457516,20.601307,8.3137255,2012,1.5119864,.96172267,1.1679473,.76252222,1.2483996,1.0692902,1.2170744,.89401454,1.4962963,1.2666667,.91402113,.77777779
2231610,1-fsv-mainz-05,39,0,eintracht-frankfurt,24,0,33.888889,.33333334,12.277778,.16666667,14.79085,4.0915031,5.1764708,1.137255,2012,.78246123,.60605395,1.4963526,.76557678,.84228027,.77653301,1.6409131,.98529541,.71957672,.86574072,2.1731482,1.4722222
2231611,tsg-1899-hoffenheim,533,2,1-fc-nurnberg,4,1,0,0,0,0,6.0457516,8.7450981,1.9803921,3.1045752,2012,1.2659551,.74504286,1.1804843,.61757582,1.2049603,.61035955,1.1812059,.62488979,1.65,1.0240741,1.1002645,.87037039
2231612,vfl-wolfsburg,82,1,fc-schalke-04,33,4,0,0,0,0,12.379085,7.8823528,4.7058825,3.6928105,2012,1.2362715,.87294888,1.6250365,1.209058,1.2497026,.91798061,1.5813397,1.196103,1.8103175,1.1703703,1.6143519,1.3919312
2231613,1-fc-nurnberg,4,3,fc-schalke-04,33,0,0,0,0,0,9.2091503,9.666667,3.4705882,4.4509802,2012,1.0579534,.60260868,1.231102,1.1184112,1.0485339,.60372573,1.0579711,1.0300536,1.0141535,.87037039,.7347222,1.132672
2231614,fc-augsburg,167,3,vfb-stuttgart,79,0,0,20,0,9.1111107,5,12.836601,1.2026144,5.6797385,2012,1.1237929,.5267033,1.0928663,.85553777,1.0352733,.54621214,1.2045711,.84193522,.57671958,.44047618,1.2260582,.88333333
2231615,sv-werder-bremen,86,2,spvgg-greuther-furth,65,2,28.833334,0,11.111111,0,5.5686274,0,1.8692811,0,2012,1.1233757,.82365757,1.6463076,1.0927956,1.1502298,.87671959,1.8038282,1.2583567,.90728289,.74509805,2.5970588,1.6764706
2231616,tsg-1899-hoffenheim,533,0,1-fsv-mainz-05,39,0,0,29.705883,0,10.235294,2.5816994,11.404411,.94771242,3.6176472,2012,1.0514001,.61439866,.99164242,.63692468,1.1001726,.67884201,.99500924,.84434032,1.546164,1.0425926,1.0756303,1.0343137
2231617,bayer-04-leverkusen,15,2,vfb-stuttgart,79,1,2.6666667,22.833334,1.7777778,10.444445,23.660131,13.797385,11.084968,6.0784316,2012,1.1565971,.760423,1.098511,.864797,1.0812711,.78186136,1.2066755,.85304636,.94259262,.91666669,1.3093915,.91111112
2231618,vfl-wolfsburg,82,1,fortuna-dusseldorf,38,1,0,.27777779,0,.055555556,16.359478,.065359481,6.5424838,.013071896,2012,1.11452,.76157427,.95737535,.49520153,1.1257235,.76168227,.93519902,.48589465,1.9186507,1.0731481,.85980392,.60784316
2231619,eintracht-frankfurt,24,1,vfb-stuttgart,79,2,.33333334,25.944445,.16666667,12.111111,6.2483659,16.235294,1.8169935,7.2745099,2012,1.2020614,.71374899,.97922993,.79257476,1.338444,.91631395,.91058969,.69332409,1.4694444,1.0555556,.83716929,.68888891
2231620,fc-bayern-munchen,27,9,hamburger-sv,41,2,21.777779,14.5,14.166667,3.5,20,11.052288,12.222222,2.8300653,2012,1.631994,1.4482105,1.0514988,.4768883,1.7655662,1.6630893,.86821663,.42032629,2.4398148,2.1379631,1.2509259,.44814816
2231621,hamburger-sv,41,0,fc-augsburg,167,1,14.588235,0,3.4705882,0,13.051471,3.8823528,3.5220587,1.0130719,2012,1.2384498,.56338328,1.5168434,.6940915,1.0538694,.52478993,1.5064855,.73842996,1.5392157,.65294117,1.0026455,.55158728
2231622,fc-augsburg,167,1,1-fc-nurnberg,4,2,0,0,0,0,3.6013072,11.124183,.875817,4.0849671,2012,1.4093933,.59873813,.9309693,.59546584,1.3669794,.67350489,.94932759,.57409614,.96560848,.61640209,.9585979,.87037039
2231623,fc-schalke-04,33,3,tsg-1899-hoffenheim,533,0,.16666667,0,.11111111,0,6.9281044,5.2875819,3.4248366,1.8758169,2012,1.4906596,1.2980672,1.224485,.87139165,1.3823979,1.2689705,1.2480562,.8177309,.98935187,1.4011905,1.7526455,1.2777778
2231624,sc-freiburg,60,2,vfl-wolfsburg,82,5,11.388889,0,4.7222223,0,15.111111,8.4771242,5.2549019,3.1895425,2012,1.1360221,.64214522,1.3456165,.90480518,1.0519072,.70473987,1.3634218,.98186952,1.2925926,1.0425926,2.0186508,1.2212963
2231625,borussia-monchengladbach,18,1,hannover-96,42,0,24.722221,38.833332,12.055555,16.888889,20.235294,20.490196,8.7843142,8.3856211,2012,1.0773014,.70733798,1.2384524,.80150855,.90136218,.77272928,1.2760699,.92526454,1.1305555,.99537039,.97751325,.81481481
2231626,1-fsv-mainz-05,39,1,bayer-04-leverkusen,15,0,31.666666,2.6666667,11.111111,1.7777778,13.895425,21.967319,4.5490198,10.392157,2012,1.0535545,.70142776,1.2549767,.80707544,1.061424,.8959775,1.2149892,.85593539,1.1455027,1.199074,1.1555556,1
2231627,bayer-04-leverkusen,15,1,fc-bayern-munchen,27,2,2.3333333,15.444445,1.5555556,10.666667,22.019608,14.30719,10.326797,9.0653591,2012,1.1592426,.77466804,1.4553176,.800713,1.1183081,.81889838,1.6801628,.88966769,1.0259259,.94444442,2.3686275,1.1460785
2231628,hannover-96,42,0,eintracht-frankfurt,24,0,38.833332,.33333334,16.888889,.16666667,20.490196,5.9607844,8.3856211,1.8823529,2012,1.2384524,.80150855,1.1895614,.67803472,1.2760699,.92526454,1.3060366,.86631393,.97751325,.81481481,1.4416667,.94444442
2231629,borussia-dortmund,16,5,sc-freiburg,60,1,63.222221,9.2222223,39.166668,4,26.418301,9.7189541,16.797386,3.6928105,2012,1.527159,.94257283,1.0866631,.65680569,1.2880741,1.0526235,1.0016427,.78807318,1.5055555,1.1972222,1.2462963,1.2370371
2231630,spvgg-greuther-furth,65,2,hannover-96,42,3,0,41.833332,0,18.222221,0,24.019608,0,9.8169937,2012,1.613254,.87100416,1.2826636,.77549845,1.7690243,.99089634,1.2786889,.88955027,2.7470589,1.8823529,.97949737,.68518519
2231631,bayer-04-leverkusen,15,1,vfl-wolfsburg,82,1,2.3333333,0,1.5555556,0,20.705883,12.588235,9.8431368,4.6993465,2012,1.1731316,.88181084,1.3701261,.84044862,1.1960858,.9800095,1.2510971,.82927489,1.137037,1.0833334,2,1.1194445
2231632,spvgg-greuther-furth,65,0,tsg-1899-hoffenheim,533,3,0,0,0,0,0,2.5816994,0,.94771242,2012,1.5575243,.9665224,1.0996456,.70132679,1.6872082,1.0491469,1.1464689,.76032346,1.8156862,1.3235294,1.6017196,1.1722223
2231633,1-fc-nurnberg,4,2,1-fsv-mainz-05,39,1,0,37.888889,0,13.444445,9.7712421,17.712418,3.6993463,5.993464,2012,1.1325886,.60260868,.73161721,.56758934,1.1214055,.60196209,.72156519,.7278049,.97711641,.81481481,.82605821,.89814812
2231634,hannover-96,42,0,vfb-stuttgart,79,0,42.055557,24.055555,18.388889,11.111111,23.973856,11.686275,9.7712421,5.3202615,2012,1.1323918,.72827625,.9966591,.80646366,1.1636361,.84391534,.91732371,.70721298,.93306881,.7962963,.94828039,.74444443
2231635,sv-werder-bremen,86,0,fc-schalke-04,33,2,25.588236,.16666667,9.8235292,.11111111,4.5073528,10.352942,1.4779412,5.019608,2012,1.2046216,.69219118,1.4257669,1.1621546,1.2420501,.80833334,1.356472,1.1948965,.81398809,.49166667,1.0078703,1.4011905
2231636,fc-schalke-04,33,2,bayer-04-leverkusen,15,2,.16666667,2.3888888,.11111111,1.6111112,6.0457516,19.222221,3.1568627,8.9673204,2012,1.7875476,1.3012786,1.2770846,.88917083,1.7265338,1.2874891,1.2575337,.96334285,1.5865741,1.6604497,1.1740741,1.0555556
2231637,eintracht-frankfurt,24,0,fc-bayern-munchen,27,1,.33333334,20.333334,.16666667,14,2.4836602,24.241831,.71895427,15.156863,2012,1.2683493,.62601447,1.7958442,1.297056,1.287518,.77372134,2.000541,1.4771104,1.3398148,1,2.6120369,1.7212963
2231638,eintracht-frankfurt,24,1,fc-schalke-04,33,0,.35294119,.16666667,.17647059,.11111111,1.4191177,6.2222223,.41176471,2.986928,2012,1.3488405,.69982642,1.3546079,1.1745651,1.4269799,.88471055,1.2638794,1.0791557,1.7421569,1.2352941,.95231479,1.2715608
2231639,tsg-1899-hoffenheim,533,3,fortuna-dusseldorf,38,0,0,0,0,0,5.7450981,.065359481,1.9869281,.013071896,2012,1.127984,.90138406,1.0251595,.60834688,1.0987474,.83075798,.95739573,.5630672,1.4268519,1.1666666,.83333331,.6111111
2231640,vfb-stuttgart,79,2,borussia-monchengladbach,18,0,23.666666,22.777779,11,11.055555,15.078431,17.745098,6.7189541,7.5228758,2012,1.0928663,.85553777,1.5668846,.72770834,1.2045711,.84193522,1.3874732,.79257053,1.2260582,.88333333,2.1120369,1.050926
2231641,fc-bayern-munchen,27,4,1-fc-nurnberg,4,0,14.277778,0,9.9444447,0,10.143791,9.7712421,6.5816994,3.6993463,2012,1.8287392,1.1759292,1.0943171,.5393371,2.0008128,1.2669107,1.0848976,.54045415,2.9078431,1.7784314,1.0326719,.87037039
2231642,hamburger-sv,41,0,sc-freiburg,60,1,15,11.444445,3.6111112,4.7222223,13.196078,11.797385,3.3725491,4.3137255,2012,1.145116,.54670411,1.1716347,.59763461,.98451859,.4845238,1.2006165,.6389991,1.4314815,.48703703,1.4685185,1.0888889
2231643,sc-freiburg,60,2,borussia-monchengladbach,18,0,10.444445,22.666666,4.3888888,11,9.653595,16.496733,3.6209149,7.2287583,2012,1.1869481,.63890445,.98215961,.47967672,1.2155976,.75566578,.86895478,.52581573,1.4407407,1.2092593,.99166667,.5925926
2231644,vfl-wolfsburg,82,2,1-fc-nurnberg,4,2,0,0,0,0,11.601307,9.7712421,4.3725491,3.6993463,2012,1.4506817,.91915232,1.1325886,.60260868,1.3258445,.90427488,1.1214055,.60196209,2.2222223,1.3138889,.97711641,.81481481
2231645,1-fsv-mainz-05,39,1,sv-werder-bremen,86,1,34.611111,38.333332,12.111111,15.833333,16.738562,7.3856211,5.4183006,2.8039215,2012,.95953745,.65709555,1.0497425,.70485413,.96142405,.85616267,1.0510235,.77486771,.978836,1.050926,.82492995,.63921571
2231646,eintracht-frankfurt,24,0,borussia-monchengladbach,18,1,.33333334,22.666666,.16666667,11,6.1699347,16.496733,1.7908497,7.2287583,2012,1.3593798,.74868166,.98215961,.47967672,1.5537218,1.0019621,.86895478,.52581573,1.8305556,1.25,.99166667,.5925926
2231647,tsg-1899-hoffenheim,533,0,fc-bayern-munchen,27,1,0,22.666666,0,14.944445,1.3267974,24.215687,.43137255,14.888889,2012,1.0742191,.73668349,1.6126896,1.3002952,1.150357,.82987815,1.6918989,1.4448574,1.6646825,1.3425926,1.7675925,1.5685185
2231648,borussia-dortmund,16,4,fc-augsburg,167,2,57.833332,0,36.444443,0,18.601307,5,12.398693,1.2026144,2012,1.4687926,.82522953,1.1886537,.57657337,1.1278749,.88410497,1.0679122,.51990741,1.3990741,1.3314815,.58134919,.32936507
2231649,vfb-stuttgart,79,1,borussia-dortmund,16,2,19.611111,64.944443,9.5555553,40.611111,8.973856,25.437908,4.1045752,16.30719,2012,1.1136992,.86904085,1.4928666,.86226654,1.2051885,.81816977,1.2335848,.98595679,1.1612434,.92962962,1.4268519,1.1092592
2231650,fc-augsburg,167,0,hannover-96,42,2,0,40.388889,0,17.666666,3.4313726,21.241831,.90196079,8.6209154,2012,1.1641588,.54125994,1.0674423,.67817879,1.0734679,.54588145,1.1138997,.78025794,.57208997,.30158731,.85846561,.66666669
2231651,spvgg-greuther-furth,65,2,eintracht-frankfurt,24,3,0,.33333334,0,.16666667,0,6.0784316,0,1.751634,2012,1.5031703,.97458833,1.2020614,.71374899,1.6329598,1.1478398,1.338444,.91631395,2.0735295,2.0882354,1.4694444,1.0555556
2231652,borussia-monchengladbach,18,1,spvgg-greuther-furth,65,0,22.777779,0,11.055555,0,17.745098,0,7.5228758,0,2012,1.5668846,.72770834,1.4205946,.89655375,1.3874732,.79257053,1.548436,1.0742297,2.1120369,1.050926,2.5558825,2.2352941
2231653,borussia-monchengladbach,18,3,fc-bayern-munchen,27,4,26.944445,16.888889,13.277778,11.666667,20.810457,23.117647,9.1241827,14.405229,2012,1.5745045,.74366271,1.9722575,1.4046948,1.420771,.80359346,2.1666465,1.5380672,2.1157408,1.1064814,2.9342592,1.9990741
2231654,fc-augsburg,167,3,spvgg-greuther-furth,65,1,0,0,0,0,5.4640522,0,1.3398693,0,2012,1.1595073,.54169452,1.6521679,1.1812835,1.0675966,.55416667,1.7574697,1.2902662,.70634919,.38492063,2.3794117,1.9117647
2231655,fortuna-dusseldorf,38,1,bayer-04-leverkusen,15,4,0,2.3333333,0,1.5555556,.065359481,20.705883,.013071896,9.8431368,2012,1.0251595,.60834688,1.1592426,.77466804,.95739573,.5630672,1.1183081,.81889838,.83333331,.6111111,1.0259259,.94444442
2231656,hamburger-sv,41,1,vfl-wolfsburg,82,1,13.777778,0,3.2777777,0,9.666667,10.601307,2.5555556,4.0784316,2012,1.1679085,.65140915,1.3388853,.86028057,1.1400641,.6897707,1.362993,.97115523,1.4824075,.74166667,1.9630952,1.1935185
